transaction_id,customer_id,product_id,quantity,transaction_date,channel,total_amount_eur
15269,819,35,1,2025-07-17,Online,0.6
15270,1600,28,2,2025-07-17,Online,0.9
15271,1603,39,1,2025-07-17,Boutique,13.34
15272,1606,20,3,2025-07-17,Boutique,116.46
15273,672,46,1,2025-07-17,Online,0.45
15274,1061,26,1,2025-07-17,Online,0.39
15275,1634,16,1,2025-07-17,Boutique,0.33
15276,1325,19,2,2025-07-17,Online,0.58
15277,1861,37,1,2025-07-17,Online,0.42
15278,1860,36,1,2025-07-17,Online,0.52
15279,1387,45,1,2025-07-17,Boutique,0.37
15280,308,35,3,2025-07-17,Online,1.8
15281,1877,26,3,2025-07-17,Online,1.17
15282,119,41,1,2025-07-17,Online,0.3
15283,1890,1,1,2025-07-17,Online,0.34
15284,571,35,1,2025-07-17,Boutique,0.6
15285,1036,17,1,2025-07-17,Online,0.56
15286,1051,41,1,2025-07-17,Boutique,0.3
15287,1656,48,1,2025-07-17,Online,0.4
15288,476,36,1,2025-07-17,Online,0.52
15289,632,1,1,2025-07-17,Online,0.34
15290,625,16,1,2025-07-17,Online,0.33
15291,1203,44,2,2025-07-17,Online,1.18
15292,1551,28,1,2025-07-17,Online,0.45
15293,582,8,1,2025-07-17,Online,0.5
15294,1674,18,1,2025-07-17,Online,0.53
15295,1296,37,3,2025-07-17,App,1.26
15296,957,28,1,2025-07-17,Online,0.45
15297,879,20,1,2025-07-17,Online,38.82
15298,1239,15,1,2025-07-17,App,0.53
15299,647,45,2,2025-07-17,Online,0.74
15300,1566,46,1,2025-07-17,Online,0.45
15301,214,12,1,2025-07-17,Online,0.5
15302,904,2,2,2025-07-17,Online,0.92
15303,1579,50,1,2025-07-17,Online,0.42
15304,1907,50,1,2025-07-17,Online,0.42
15305,479,14,1,2025-07-17,App,0.47
15306,1121,46,1,2025-07-17,Online,0.45
15307,1479,32,1,2025-07-17,Online,0.45
15308,950,14,1,2025-07-17,Online,0.47
15309,1191,23,1,2025-07-17,Online,0.49
15310,1953,5,1,2025-07-17,Online,0.46
15311,1241,14,1,2025-07-17,Boutique,0.47
15312,893,41,1,2025-07-17,Online,0.3
15313,1343,6,2,2025-07-17,Online,0.92
15314,555,45,1,2025-07-17,App,0.37
15315,1470,12,1,2025-07-17,Boutique,0.5
15316,844,20,1,2025-07-17,Online,38.82
15317,1701,44,1,2025-07-17,Boutique,0.59
15318,1682,39,1,2025-07-17,Boutique,13.34
15319,1997,45,1,2025-07-17,Online,0.37
15320,1425,24,1,2025-07-17,Online,12.18
15321,1960,30,1,2025-07-17,Online,0.39
15322,1159,23,1,2025-07-17,Online,0.49
15323,1407,24,1,2025-07-17,Boutique,12.18
15324,753,49,1,2025-07-17,Online,0.43
15325,800,19,1,2025-07-17,Online,0.29
15326,1733,15,1,2025-07-17,App,0.53
15327,1431,43,1,2025-07-17,Boutique,20.5
15328,734,20,1,2025-07-17,Online,38.82
15329,792,42,1,2025-07-17,App,26.28
15330,1264,48,1,2025-07-17,Online,0.4
15331,1728,33,1,2025-07-17,Online,8.71
15332,1732,2,1,2025-07-17,Boutique,0.46
15333,1728,31,1,2025-07-18,Boutique,0.52
15334,476,26,1,2025-07-18,Online,0.39
15335,1831,20,1,2025-07-18,Online,38.82
15336,1065,3,1,2025-07-18,App,17.92
15337,830,46,1,2025-07-18,Online,0.45
15338,1448,4,1,2025-07-18,Online,0.38
15339,681,43,1,2025-07-18,App,20.5
15340,315,15,1,2025-07-18,Boutique,0.53
15341,1656,6,1,2025-07-18,Online,0.46
15342,1043,25,1,2025-07-18,Boutique,0.49
15343,190,3,1,2025-07-18,Online,17.92
15344,1128,2,1,2025-07-18,Online,0.46
15345,627,6,1,2025-07-18,Online,0.46
15346,291,40,1,2025-07-18,Boutique,0.34
15347,815,3,2,2025-07-18,Online,35.84
15348,1520,24,1,2025-07-18,Boutique,12.18
15349,1251,26,1,2025-07-18,Online,0.39
15350,1984,46,1,2025-07-18,Online,0.45
15351,484,45,3,2025-07-18,Online,1.11
15352,1950,23,1,2025-07-18,Boutique,0.49
15353,1643,14,1,2025-07-18,App,0.47
15354,46,48,1,2025-07-18,Online,0.4
15355,1198,21,2,2025-07-18,Online,0.96
15356,516,39,1,2025-07-18,Online,13.34
15357,1672,50,1,2025-07-18,Online,0.42
15358,864,46,1,2025-07-18,App,0.45
15359,814,39,3,2025-07-18,Online,40.02
15360,1231,43,1,2025-07-18,Online,20.5
15361,1843,1,1,2025-07-18,App,0.34
15362,361,3,1,2025-07-18,Online,17.92
15363,861,21,1,2025-07-18,App,0.48
15364,1314,48,1,2025-07-18,App,0.4
15365,690,42,1,2025-07-18,Online,26.28
15366,19,39,1,2025-07-18,Online,13.34
15367,1699,24,1,2025-07-18,Online,12.18
15368,453,4,1,2025-07-18,App,0.38
15369,368,40,1,2025-07-18,Online,0.34
15370,93,41,1,2025-07-18,Boutique,0.3
15371,1440,48,1,2025-07-18,Online,0.4
15372,391,19,1,2025-07-18,Boutique,0.29
15373,944,5,1,2025-07-18,Online,0.46
15374,1352,36,1,2025-07-18,App,0.52
15375,892,32,1,2025-07-18,Boutique,0.45
15376,1367,5,2,2025-07-18,Online,0.92
15377,1683,17,1,2025-07-18,Online,0.56
15378,1871,43,1,2025-07-18,Online,20.5
15379,888,20,1,2025-07-18,Online,38.82
15380,943,28,1,2025-07-18,Boutique,0.45
15381,523,13,2,2025-07-18,Online,0.86
15382,1608,21,2,2025-07-18,Boutique,0.96
15383,555,46,1,2025-07-18,Boutique,0.45
15384,1443,32,1,2025-07-18,Online,0.45
15385,1371,21,1,2025-07-18,Online,0.48
15386,271,44,1,2025-07-18,Online,0.59
15387,175,24,1,2025-07-18,Online,12.18
15388,2,5,1,2025-07-18,Online,0.46
15389,259,32,1,2025-07-18,Online,0.45
15390,1098,41,1,2025-07-18,Boutique,0.3
15391,924,25,1,2025-07-18,Boutique,0.49
15392,1367,15,1,2025-07-18,App,0.53
15393,1195,15,1,2025-07-18,Boutique,0.53
15394,476,6,1,2025-07-18,Online,0.46
15395,1547,12,1,2025-07-18,Online,0.5
15396,391,30,1,2025-07-18,App,0.39
15397,1884,50,1,2025-07-18,Online,0.42
15398,850,12,1,2025-07-18,Online,0.5
15399,73,23,1,2025-07-18,App,0.49
15400,1228,19,1,2025-07-18,Online,0.29
15401,665,5,1,2025-07-18,App,0.46
15402,848,49,1,2025-07-19,Boutique,0.43
15403,605,49,1,2025-07-19,App,0.43
15404,954,25,1,2025-07-19,App,0.49
15405,921,39,1,2025-07-19,App,13.34
15406,1672,4,1,2025-07-19,Online,0.38
15407,1800,25,1,2025-07-19,App,0.49
15408,1036,49,1,2025-07-19,App,0.43
15409,1807,35,1,2025-07-19,App,0.6
15410,390,35,2,2025-07-19,Online,1.2
15411,249,48,1,2025-07-19,App,0.4
15412,516,7,1,2025-07-19,App,0.57
15413,596,12,1,2025-07-19,Online,0.5
15414,532,1,1,2025-07-19,Online,0.34
15415,479,16,1,2025-07-19,Online,0.33
15416,875,46,1,2025-07-19,Online,0.45
15417,1726,44,1,2025-07-19,Online,0.59
15418,233,27,1,2025-07-19,Boutique,0.61
15419,1106,35,1,2025-07-19,Boutique,0.6
15420,1026,7,1,2025-07-19,Boutique,0.57
15421,270,30,1,2025-07-19,Boutique,0.39
15422,1136,7,1,2025-07-19,Online,0.57
15423,504,13,1,2025-07-19,Online,0.43
15424,212,32,2,2025-07-19,Boutique,0.9
15425,1513,49,1,2025-07-19,Online,0.43
15426,399,17,1,2025-07-19,Online,0.56
15427,1026,43,1,2025-07-19,Boutique,20.5
15428,570,26,1,2025-07-19,Boutique,0.39
15429,1117,25,2,2025-07-19,Online,0.98
15430,1162,24,2,2025-07-19,App,24.36
15431,447,27,1,2025-07-19,Boutique,0.61
15432,672,12,2,2025-07-19,Online,1.0
15433,921,46,1,2025-07-19,App,0.45
15434,1560,50,3,2025-07-19,Boutique,1.26
15435,1255,41,1,2025-07-19,Online,0.3
15436,808,30,1,2025-07-19,App,0.39
15437,1859,44,1,2025-07-19,App,0.59
15438,1882,27,1,2025-07-19,Online,0.61
15439,1208,3,1,2025-07-19,Online,17.92
15440,1445,20,1,2025-07-19,Online,38.82
15441,476,36,1,2025-07-19,Boutique,0.52
15442,1582,14,2,2025-07-19,Boutique,0.94
15443,1582,48,1,2025-07-19,Boutique,0.4
15444,1567,3,1,2025-07-19,Boutique,17.92
15445,1770,39,1,2025-07-19,App,13.34
15446,445,6,1,2025-07-19,Online,0.46
15447,375,19,2,2025-07-19,Online,0.58
15448,304,35,1,2025-07-19,Online,0.6
15449,587,22,1,2025-07-19,Boutique,0.41
15450,864,32,2,2025-07-19,Boutique,0.9
15451,66,8,1,2025-07-19,Online,0.5
15452,1586,35,2,2025-07-19,Online,1.2
15453,1819,25,1,2025-07-19,Boutique,0.49
15454,924,8,1,2025-07-19,Online,0.5
15455,1866,18,1,2025-07-19,Online,0.53
15456,1855,17,1,2025-07-19,Online,0.56
15457,1547,37,1,2025-07-19,Online,0.42
15458,1012,18,2,2025-07-19,App,1.06
15459,484,4,1,2025-07-19,Online,0.38
15460,462,50,1,2025-07-19,Online,0.42
15461,413,48,1,2025-07-19,Online,0.4
15462,409,30,1,2025-07-19,Online,0.39
15463,465,20,1,2025-07-19,App,38.82
15464,1714,36,2,2025-07-19,Online,1.04
15465,1198,36,1,2025-07-19,Online,0.52
15466,866,17,1,2025-07-19,Online,0.56
15467,1389,36,1,2025-07-19,Boutique,0.52
15468,1774,19,1,2025-07-19,Online,0.29
15469,1467,14,1,2025-07-19,Boutique,0.47
15470,1896,27,1,2025-07-19,Online,0.61
15471,1075,43,1,2025-07-19,Boutique,20.5
15472,1670,45,1,2025-07-19,Boutique,0.37
15473,863,26,1,2025-07-20,Online,0.39
15474,875,3,1,2025-07-20,App,17.92
15475,912,30,1,2025-07-20,Online,0.39
15476,1235,12,1,2025-07-20,App,0.5
15477,1893,4,1,2025-07-20,Online,0.38
15478,864,27,3,2025-07-20,Online,1.83
15479,1398,21,1,2025-07-20,Online,0.48
15480,1592,4,1,2025-07-20,Online,0.38
15481,7,24,1,2025-07-20,Online,12.18
15482,1719,36,1,2025-07-20,Online,0.52
15483,1363,8,1,2025-07-20,Online,0.5
15484,1382,19,1,2025-07-20,Boutique,0.29
15485,1012,13,1,2025-07-20,Boutique,0.43
15486,1213,49,1,2025-07-20,Boutique,0.43
15487,1093,18,1,2025-07-20,App,0.53
15488,851,12,1,2025-07-20,App,0.5
15489,1105,28,1,2025-07-20,Online,0.45
15490,1903,7,1,2025-07-20,App,0.57
15491,346,4,2,2025-07-20,App,0.76
15492,582,22,1,2025-07-20,Online,0.41
15493,1648,24,1,2025-07-20,Online,12.18
15494,963,16,1,2025-07-20,App,0.33
15495,438,12,1,2025-07-20,Boutique,0.5
15496,885,24,1,2025-07-20,Online,12.18
15497,281,15,1,2025-07-20,Online,0.53
15498,133,1,1,2025-07-20,App,0.34
15499,1028,50,1,2025-07-20,Online,0.42
15500,1161,26,2,2025-07-20,Online,0.78
15501,1718,28,2,2025-07-20,Online,0.9
15502,1649,20,1,2025-07-20,Boutique,38.82
15503,1479,20,1,2025-07-20,Online,38.82
15504,308,31,1,2025-07-20,Boutique,0.52
15505,321,15,1,2025-07-20,Boutique,0.53
15506,878,5,1,2025-07-20,Boutique,0.46
15507,1978,42,1,2025-07-20,Boutique,26.28
15508,1547,14,1,2025-07-20,Boutique,0.47
15509,1859,22,1,2025-07-20,Online,0.41
15510,476,13,1,2025-07-20,App,0.43
15511,1322,26,1,2025-07-20,App,0.39
15512,1467,24,1,2025-07-20,Online,12.18
15513,1125,13,1,2025-07-20,Online,0.43
15514,308,33,1,2025-07-20,App,8.71
15515,445,17,2,2025-07-20,Boutique,1.12
15516,844,39,1,2025-07-20,Online,13.34
15517,304,36,1,2025-07-20,Boutique,0.52
15518,390,37,2,2025-07-20,Online,0.84
15519,1701,16,1,2025-07-20,Online,0.33
15520,887,6,1,2025-07-20,Online,0.46
15521,1345,25,1,2025-07-20,Online,0.49
15522,1513,18,2,2025-07-20,Online,1.06
15523,1128,18,1,2025-07-20,Online,0.53
15524,391,6,1,2025-07-20,Boutique,0.46
15525,1997,48,1,2025-07-20,Online,0.4
15526,1252,13,1,2025-07-20,Online,0.43
15527,1254,17,1,2025-07-20,Online,0.56
15528,1836,5,1,2025-07-20,Online,0.46
15529,1012,39,1,2025-07-20,Online,13.34
15530,1295,50,1,2025-07-20,Online,0.42
15531,374,45,1,2025-07-20,Online,0.37
15532,1648,48,1,2025-07-20,Boutique,0.4
15533,756,24,1,2025-07-20,Boutique,12.18
15534,888,18,1,2025-07-20,Boutique,0.53
15535,1857,24,1,2025-07-20,Online,12.18
15536,77,36,1,2025-07-21,Online,0.52
15537,1281,32,1,2025-07-21,Online,0.45
15538,212,22,1,2025-07-21,Boutique,0.41
15539,1959,16,1,2025-07-21,Online,0.33
15540,1707,15,1,2025-07-21,App,0.53
15541,619,3,1,2025-07-21,Online,17.92
15542,1742,7,2,2025-07-21,Online,1.14
15543,1469,13,2,2025-07-21,Boutique,0.86
15544,1801,33,1,2025-07-21,Online,8.71
15545,51,40,1,2025-07-21,Boutique,0.34
15546,239,30,1,2025-07-21,Online,0.39
15547,337,1,1,2025-07-21,Online,0.34
15548,1921,14,3,2025-07-21,Online,1.41
15549,31,35,2,2025-07-21,Online,1.2
15550,1852,18,1,2025-07-21,Online,0.53
15551,1682,13,1,2025-07-21,Boutique,0.43
15552,75,23,2,2025-07-21,Online,0.98
15553,1434,43,1,2025-07-21,App,20.5
15554,1989,45,1,2025-07-21,App,0.37
15555,1325,46,1,2025-07-21,Online,0.45
15556,756,18,2,2025-07-21,Online,1.06
15557,1057,37,3,2025-07-21,App,1.26
15558,1560,36,1,2025-07-21,App,0.52
15559,1666,40,1,2025-07-21,Online,0.34
15560,1442,20,1,2025-07-21,Boutique,38.82
15561,1138,17,1,2025-07-21,Online,0.56
15562,849,32,1,2025-07-21,App,0.45
15563,1407,12,1,2025-07-21,Online,0.5
15564,273,19,1,2025-07-21,Online,0.29
15565,672,43,1,2025-07-21,Online,20.5
15566,231,3,2,2025-07-21,Online,35.84
15567,105,18,2,2025-07-21,Online,1.06
15568,811,9,2,2025-07-21,Online,326.04
15569,811,15,1,2025-07-21,Online,0.53
15570,1935,24,3,2025-07-21,Boutique,36.54
15571,465,48,1,2025-07-21,Online,0.4
15572,1196,20,1,2025-07-21,Online,38.82
15573,1408,21,2,2025-07-21,Online,0.96
15574,1760,48,3,2025-07-21,App,1.2
15575,95,39,1,2025-07-21,Online,13.34
15576,1757,4,1,2025-07-21,Online,0.38
15577,1674,45,2,2025-07-21,Online,0.74
15578,1416,31,1,2025-07-21,Online,0.52
15579,66,40,1,2025-07-21,Online,0.34
15580,1431,15,1,2025-07-21,Online,0.53
15581,1803,14,1,2025-07-21,Online,0.47
15582,286,31,1,2025-07-21,App,0.52
15583,1478,32,1,2025-07-21,Boutique,0.45
15584,1335,40,3,2025-07-21,Online,1.02
15585,1094,36,1,2025-07-21,App,0.52
15586,413,42,2,2025-07-21,Online,52.56
15587,1535,45,1,2025-07-21,Boutique,0.37
15588,1960,14,1,2025-07-21,Online,0.47
15589,1701,32,1,2025-07-21,Online,0.45
15590,989,40,1,2025-07-21,Online,0.34
15591,864,25,1,2025-07-21,Boutique,0.49
15592,79,48,1,2025-07-21,Online,0.4
15593,1960,6,1,2025-07-21,Boutique,0.46
15594,1893,39,1,2025-07-21,Boutique,13.34
15595,1264,37,3,2025-07-21,Online,1.26
15596,1855,14,2,2025-07-21,Online,0.94
15597,275,48,1,2025-07-21,Boutique,0.4
15598,1551,25,1,2025-07-21,Boutique,0.49
15599,750,18,1,2025-07-21,App,0.53
15600,1476,46,1,2025-07-21,App,0.45
15601,404,6,1,2025-07-21,Online,0.46
15602,1860,13,1,2025-07-22,Online,0.43
15603,1363,27,1,2025-07-22,App,0.61
15604,1860,27,3,2025-07-22,App,1.83
15605,162,32,1,2025-07-22,Online,0.45
15606,1893,46,1,2025-07-22,Online,0.45
15607,243,44,1,2025-07-22,Online,0.59
15608,1749,26,1,2025-07-22,Online,0.39
15609,1061,40,1,2025-07-22,Boutique,0.34
15610,130,40,1,2025-07-22,App,0.34
15611,919,6,1,2025-07-22,App,0.46
15612,555,7,1,2025-07-22,Online,0.57
15613,1756,6,1,2025-07-22,Boutique,0.46
15614,1990,46,1,2025-07-22,Online,0.45
15615,1150,4,1,2025-07-22,Boutique,0.38
15616,1710,45,2,2025-07-22,Online,0.74
15617,1960,39,1,2025-07-22,Online,13.34
15618,1458,32,1,2025-07-22,App,0.45
15619,1569,13,1,2025-07-22,App,0.43
15620,227,28,1,2025-07-22,Boutique,0.45
15621,262,46,1,2025-07-22,Online,0.45
15622,1026,30,2,2025-07-22,Online,0.78
15623,84,17,2,2025-07-22,Online,1.12
15624,1995,27,1,2025-07-22,Online,0.61
15625,846,12,1,2025-07-22,Online,0.5
15626,1869,7,1,2025-07-22,Boutique,0.57
15627,1188,25,2,2025-07-22,Online,0.98
15628,1950,22,1,2025-07-22,Online,0.41
15629,400,19,1,2025-07-22,Online,0.29
15630,1198,1,1,2025-07-22,Online,0.34
15631,793,8,1,2025-07-22,Boutique,0.5
15632,1743,31,1,2025-07-22,Online,0.52
15633,1232,8,2,2025-07-22,Boutique,1.0
15634,508,17,1,2025-07-22,App,0.56
15635,1887,30,2,2025-07-22,Online,0.78
15636,1501,25,2,2025-07-22,Online,0.98
15637,555,41,1,2025-07-22,Online,0.3
15638,88,26,1,2025-07-22,Boutique,0.39
15639,29,35,1,2025-07-22,Online,0.6
15640,555,45,2,2025-07-22,Online,0.74
15641,1547,49,1,2025-07-22,Boutique,0.43
15642,19,13,1,2025-07-22,Online,0.43
15643,116,35,1,2025-07-22,Online,0.6
15644,392,4,1,2025-07-22,Boutique,0.38
15645,1787,25,1,2025-07-22,Online,0.49
15646,1371,14,2,2025-07-22,Online,0.94
15647,575,5,1,2025-07-22,Boutique,0.46
15648,1078,27,1,2025-07-22,Boutique,0.61
15649,519,44,3,2025-07-22,Boutique,1.77
15650,687,35,1,2025-07-22,Online,0.6
15651,212,28,1,2025-07-22,Online,0.45
15652,968,22,1,2025-07-22,Online,0.41
15653,406,50,1,2025-07-22,Online,0.42
15654,1325,18,1,2025-07-22,Online,0.53
15655,100,43,1,2025-07-22,Boutique,20.5
15656,1349,33,1,2025-07-22,Online,8.71
15657,438,41,1,2025-07-22,Online,0.3
15658,476,36,2,2025-07-22,Online,1.04
15659,479,16,1,2025-07-22,Online,0.33
15660,1105,2,1,2025-07-22,Online,0.46
15661,454,31,1,2025-07-22,App,0.52
15662,982,31,1,2025-07-22,App,0.52
15663,1045,25,1,2025-07-22,Boutique,0.49
15664,1876,5,1,2025-07-22,Online,0.46
15665,1173,6,1,2025-07-22,Boutique,0.46
15666,582,27,1,2025-07-22,Online,0.61
15667,1467,41,1,2025-07-22,Boutique,0.3
15668,479,15,1,2025-07-22,Online,0.53
15669,1175,49,3,2025-07-22,App,1.29
15670,1551,7,3,2025-07-22,Online,1.71
15671,142,36,1,2025-07-22,App,0.52
15672,1448,6,1,2025-07-22,App,0.46
15673,811,21,1,2025-07-23,Online,0.48
15674,1898,33,1,2025-07-23,Boutique,8.71
15675,1093,5,1,2025-07-23,Boutique,0.46
15676,1264,4,1,2025-07-23,Online,0.38
15677,1379,19,1,2025-07-23,Boutique,0.29
15678,391,30,1,2025-07-23,Online,0.39
15679,1314,46,1,2025-07-23,Online,0.45
15680,1523,33,1,2025-07-23,Online,8.71
15681,309,26,1,2025-07-23,Boutique,0.39
15682,582,42,1,2025-07-23,App,26.28
15683,1639,46,1,2025-07-23,Online,0.45
15684,1993,8,1,2025-07-23,Boutique,0.5
15685,262,19,1,2025-07-23,Online,0.29
15686,595,15,1,2025-07-23,Boutique,0.53
15687,1809,14,1,2025-07-23,App,0.47
15688,968,26,1,2025-07-23,Online,0.39
15689,1866,1,2,2025-07-23,Online,0.68
15690,1629,14,1,2025-07-23,App,0.47
15691,871,27,1,2025-07-23,Boutique,0.61
15692,126,1,1,2025-07-23,Online,0.34
15693,390,5,2,2025-07-23,Online,0.92
15694,781,23,1,2025-07-23,Online,0.49
15695,280,6,1,2025-07-23,Boutique,0.46
15696,93,25,1,2025-07-23,Online,0.49
15697,1076,20,1,2025-07-23,Boutique,38.82
15698,552,31,1,2025-07-23,Boutique,0.52
15699,779,41,1,2025-07-23,Online,0.3
15700,1246,30,1,2025-07-23,Online,0.39
15701,22,49,1,2025-07-23,Online,0.43
15702,732,42,1,2025-07-23,Online,26.28
15703,1368,7,1,2025-07-23,Online,0.57
15704,654,3,1,2025-07-23,App,17.92
15705,476,27,1,2025-07-23,Online,0.61
15706,954,44,1,2025-07-23,Online,0.59
15707,1682,49,1,2025-07-23,Boutique,0.43
15708,616,1,1,2025-07-23,Boutique,0.34
15709,1173,17,1,2025-07-23,Online,0.56
15710,1179,46,2,2025-07-23,Online,0.9
15711,864,48,1,2025-07-23,Online,0.4
15712,1673,32,1,2025-07-23,App,0.45
15713,448,50,1,2025-07-23,App,0.42
15714,768,46,1,2025-07-23,Online,0.45
15715,923,23,1,2025-07-23,Online,0.49
15716,970,22,1,2025-07-23,Online,0.41
15717,1953,19,1,2025-07-23,Online,0.29
15718,1181,43,1,2025-07-23,Online,20.5
15719,1330,19,2,2025-07-23,Online,0.58
15720,1469,27,1,2025-07-23,Online,0.61
15721,1179,3,1,2025-07-23,App,17.92
15722,1094,20,2,2025-07-23,Boutique,77.64
15723,1915,23,1,2025-07-23,Online,0.49
15724,938,21,1,2025-07-23,Online,0.48
15725,1642,45,1,2025-07-23,Online,0.37
15726,1719,37,1,2025-07-23,Online,0.42
15727,321,25,1,2025-07-23,App,0.49
15728,51,5,1,2025-07-23,Online,0.46
15729,1060,36,1,2025-07-23,Boutique,0.52
15730,1955,7,1,2025-07-23,Boutique,0.57
15731,1215,1,1,2025-07-23,App,0.34
15732,1186,7,1,2025-07-23,Boutique,0.57
15733,924,12,1,2025-07-23,Online,0.5
15734,1966,21,1,2025-07-23,Online,0.48
15735,1766,31,1,2025-07-23,Online,0.52
15736,412,16,1,2025-07-23,Online,0.33
15737,923,13,1,2025-07-23,App,0.43
15738,1121,2,1,2025-07-23,Online,0.46
15739,582,2,1,2025-07-23,Boutique,0.46
15740,1672,30,1,2025-07-23,Boutique,0.39
15741,1084,4,1,2025-07-23,App,0.38
15742,1163,7,1,2025-07-23,Online,0.57
15743,642,38,1,2025-07-23,Online,49.0
15744,758,14,1,2025-07-23,Boutique,0.47
15745,253,5,3,2025-07-23,Online,1.38
15746,956,15,1,2025-07-23,Boutique,0.53
15747,479,23,1,2025-07-23,Online,0.49
15748,311,23,1,2025-07-23,Online,0.49
15749,1430,46,1,2025-07-23,Online,0.45
15750,290,40,1,2025-07-23,Boutique,0.34
15751,1756,50,1,2025-07-23,Boutique,0.42
15752,422,27,1,2025-07-23,Online,0.61
15753,266,24,1,2025-07-23,Online,12.18
15754,945,17,2,2025-07-23,Online,1.12
15755,1683,20,2,2025-07-23,Boutique,77.64
15756,1859,27,1,2025-07-24,Online,0.61
15757,1907,49,1,2025-07-24,Online,0.43
15758,1859,16,1,2025-07-24,Online,0.33
15759,1023,15,1,2025-07-24,Online,0.53
15760,1859,33,2,2025-07-24,Boutique,17.42
15761,372,33,1,2025-07-24,App,8.71
15762,1666,35,1,2025-07-24,Boutique,0.6
15763,465,50,1,2025-07-24,App,0.42
15764,566,4,2,2025-07-24,Online,0.76
15765,525,21,1,2025-07-24,Online,0.48
15766,1634,33,1,2025-07-24,Online,8.71
15767,261,35,1,2025-07-24,Boutique,0.6
15768,1023,44,3,2025-07-24,Online,1.77
15769,569,37,1,2025-07-24,App,0.42
15770,1105,46,1,2025-07-24,Boutique,0.45
15771,381,20,3,2025-07-24,Online,116.46
15772,1997,25,2,2025-07-24,Boutique,0.98
15773,649,24,2,2025-07-24,Boutique,24.36
15774,954,48,1,2025-07-24,Online,0.4
15775,262,1,1,2025-07-24,Online,0.34
15776,1821,19,1,2025-07-24,Online,0.29
15777,1221,5,1,2025-07-24,Boutique,0.46
15778,1111,27,1,2025-07-24,Boutique,0.61
15779,583,23,3,2025-07-24,Online,1.47
15780,532,26,1,2025-07-24,Online,0.39
15781,476,2,1,2025-07-24,App,0.46
15782,1201,29,1,2025-07-24,Boutique,188.99
15783,647,4,1,2025-07-24,Boutique,0.38
15784,742,23,1,2025-07-24,Online,0.49
15785,744,40,1,2025-07-24,Boutique,0.34
15786,1613,43,2,2025-07-24,Online,41.0
15787,1302,23,2,2025-07-24,Boutique,0.98
15788,1448,14,1,2025-07-24,Online,0.47
15789,938,44,1,2025-07-24,Online,0.59
15790,1410,7,1,2025-07-24,Online,0.57
15791,329,34,1,2025-07-24,Boutique,135.67
15792,1488,16,1,2025-07-24,Online,0.33
15793,1335,25,1,2025-07-24,Boutique,0.49
15794,1228,48,2,2025-07-24,Online,0.8
15795,1467,7,1,2025-07-24,Online,0.57
15796,672,36,1,2025-07-24,Boutique,0.52
15797,1719,26,1,2025-07-24,Online,0.39
15798,367,42,1,2025-07-24,Online,26.28
15799,541,14,1,2025-07-24,Online,0.47
15800,1595,5,2,2025-07-24,Online,0.92
15801,1334,7,1,2025-07-24,Online,0.57
15802,1155,37,2,2025-07-24,Online,0.84
15803,479,21,1,2025-07-24,App,0.48
15804,1858,16,1,2025-07-24,App,0.33
15805,1278,40,1,2025-07-24,Online,0.34
15806,692,17,1,2025-07-24,Online,0.56
15807,1960,44,1,2025-07-24,Online,0.59
15808,717,20,1,2025-07-24,App,38.82
15809,115,8,2,2025-07-24,App,1.0
15810,1648,17,1,2025-07-24,Online,0.56
15811,1076,20,1,2025-07-24,Online,38.82
15812,1648,3,1,2025-07-24,Boutique,17.92
15813,1476,37,1,2025-07-24,Boutique,0.42
15814,1380,37,1,2025-07-24,Online,0.42
15815,107,28,1,2025-07-24,Boutique,0.45
15816,842,26,1,2025-07-24,App,0.39
15817,817,32,1,2025-07-24,Online,0.45
15818,982,41,1,2025-07-24,Online,0.3
15819,438,37,1,2025-07-24,App,0.42
15820,1387,31,2,2025-07-24,Online,1.04
15821,1966,6,1,2025-07-24,Online,0.46
15822,1080,19,1,2025-07-24,Online,0.29
15823,844,36,1,2025-07-24,Boutique,0.52
15824,1479,44,1,2025-07-24,Online,0.59
15825,1787,14,1,2025-07-24,Boutique,0.47
15826,897,35,1,2025-07-24,Boutique,0.6
15827,1990,22,1,2025-07-24,Online,0.41
15828,1829,30,1,2025-07-25,Online,0.39
15829,1756,20,1,2025-07-25,Boutique,38.82
15830,1698,43,2,2025-07-25,Boutique,41.0
15831,1408,20,1,2025-07-25,Boutique,38.82
15832,861,49,1,2025-07-25,Boutique,0.43
15833,1244,48,1,2025-07-25,Online,0.4
15834,1279,33,1,2025-07-25,Online,8.71
15835,1646,1,2,2025-07-25,Online,0.68
15836,1484,16,1,2025-07-25,App,0.33
15837,525,3,1,2025-07-25,Boutique,17.92
15838,1628,49,1,2025-07-25,App,0.43
15839,1639,6,1,2025-07-25,Boutique,0.46
15840,315,6,2,2025-07-25,Online,0.92
15841,233,25,1,2025-07-25,App,0.49
15842,1558,41,1,2025-07-25,Boutique,0.3
15843,1012,48,1,2025-07-25,Boutique,0.4
15844,1184,36,2,2025-07-25,Online,1.04
15845,572,33,1,2025-07-25,App,8.71
15846,1115,14,1,2025-07-25,Online,0.47
15847,136,42,1,2025-07-25,Boutique,26.28
15848,475,2,2,2025-07-25,Online,0.92
15849,968,1,1,2025-07-25,Online,0.34
15850,808,37,1,2025-07-25,Boutique,0.42
15851,137,6,1,2025-07-25,Boutique,0.46
15852,184,31,1,2025-07-25,Online,0.52
